transaction_amount,attempt_number,prior_failed_attempt_count,prior_temporary_failure_count,has_failure_reason,currency__INR,currency__USD,currency__AED,payment_method_attempted__UPI,payment_method_attempted__CARD,payment_method_attempted__NET_BANKING,failure_category__TEMPORARY_FAILURE,failure_category__PAYMENT_METHOD_FAILURE,failure_category__CUSTOMER_ACTION_REQUIRED,failure_category__UNKNOWN_FAILURE,candidate_action_type__RETRY,candidate_action_type__ALTERNATE_METHOD,candidate_action_type__CUSTOMER_ACTION,candidate_action_type__ESCALATE,recovery_success
850,3,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
22340,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
610,5,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
6640,4,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
670,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
37950,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2780,5,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
590,5,4,3,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
34900,4,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
5190,4,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2990,5,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
800,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
790,3,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1200,4,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
32050,5,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
19500,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1520,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
900,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
5840,3,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
2920,3,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
10840,4,2,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
690,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
2500,5,4,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
600,3,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1040,3,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3980,5,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
920,2,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1170,5,3,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1390,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
36220,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1120,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1800,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6400,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
5860,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
40520,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
880,3,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
750,3,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
650,4,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
650,4,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2940,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1050,4,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
19930,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
590,4,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
590,5,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2430,2,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2370,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
36820,4,2,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
28910,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
33090,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
10470,3,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
680,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
580,5,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
19880,5,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
650,5,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4930,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
4520,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
19930,5,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
6090,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2640,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
9730,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
16320,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
10730,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
790,3,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
32630,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
610,5,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1110,4,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
4340,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2470,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
740,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1750,5,2,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
29800,3,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
3800,4,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
40070,4,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
830,4,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
18430,2,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
590,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1110,4,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
3630,4,2,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
9550,5,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
730,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1380,5,4,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1060,5,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
660,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3490,5,4,2,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
8330,5,3,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
7520,2,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
940,2,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
8100,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
31730,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
680,3,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
22050,5,3,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
31760,3,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
620,4,3,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9860,4,2,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1090,5,4,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1170,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1260,4,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1500,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
860,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
4240,3,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
890,4,3,3,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1680,4,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
22790,5,3,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5270,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
37630,4,2,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2070,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1970,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
15050,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
40070,5,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
740,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
6980,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
700,5,4,3,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3790,2,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
920,4,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
37700,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2210,5,3,3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
620,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2380,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
13950,3,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
27830,5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
620,3,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
21900,5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
28350,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
6110,5,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
13710,2,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
31310,3,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3640,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1880,3,2,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
3230,4,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
1110,5,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
15300,4,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1330,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3820,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2210,5,4,2,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
21970,4,2,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
680,2,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
18750,4,3,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
620,3,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1830,4,3,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
3730,4,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
820,5,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
5540,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
2010,4,3,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
850,3,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
3880,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1220,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
680,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
600,5,4,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
810,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
37740,4,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3660,4,2,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
4740,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
11160,3,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
3090,5,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2000,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1730,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
600,2,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
1890,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1020,5,4,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
910,4,3,3,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2010,5,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
2240,3,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2510,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
820,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
20230,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
820,5,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1780,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6450,3,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
4880,3,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5000,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
660,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1740,3,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
28680,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
13540,2,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1520,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7540,5,2,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1280,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
2410,4,2,2,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
880,4,3,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2850,5,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
710,3,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4420,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
680,4,3,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
620,5,2,2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
780,2,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
740,5,4,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1260,3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1650,3,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
23190,5,3,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
16710,4,3,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
660,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
28020,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
25770,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
690,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
910,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
14770,5,2,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1910,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2570,5,4,3,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
35190,5,4,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
600,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
910,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1160,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
15820,3,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2250,3,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8440,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
790,4,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
850,4,3,3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
22940,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1140,5,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
10960,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
8900,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
11610,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
9330,3,2,2,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
590,3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1600,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8110,2,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
8110,4,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
18530,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4870,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
18190,2,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
13070,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
9790,5,2,2,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
1100,3,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
660,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
8550,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
3550,3,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
950,3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1000,4,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
630,5,4,2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
8940,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
730,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1840,3,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2140,4,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
6780,2,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
990,4,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
20250,3,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
6190,3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
590,5,4,3,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6370,5,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
580,5,2,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1090,3,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1520,4,2,2,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1470,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
980,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
30600,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1310,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
40100,5,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
9230,5,4,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3460,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
16170,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
10700,5,2,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
4470,3,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
880,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
31030,5,3,3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
5380,4,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
590,5,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1580,3,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
33410,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1360,4,2,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
880,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
870,2,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2620,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
5370,4,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1010,5,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
7490,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1060,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
840,3,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
740,5,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1850,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
17020,2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
900,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
24900,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
1500,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
20720,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
740,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
18590,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
810,3,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5370,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
720,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
3090,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
12210,5,4,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
650,5,4,4,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
9050,4,3,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
820,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
960,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
15480,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5750,4,3,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2600,5,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
6080,4,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
2660,4,2,2,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
29310,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
580,3,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
600,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
900,2,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
21410,4,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
20930,5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6050,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
23870,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
6180,5,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
15160,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
650,4,3,3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
660,5,3,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
670,2,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1470,2,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
610,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
26540,3,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3680,5,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4780,5,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
590,4,2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
820,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
27950,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
620,4,3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
600,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
27220,3,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
19920,5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7960,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
5620,4,2,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
750,4,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
7080,4,3,3,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
6140,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1250,2,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2720,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3450,4,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
7130,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
19360,4,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
940,5,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
670,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1000,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30070,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
32620,5,3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
16490,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1910,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
18540,4,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1050,5,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
700,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
6310,2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
10980,3,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
