record_id,decision_id,decision_timestamp,transaction_id,attempt_id,transaction_amount,currency,payment_method,failure_category,failure_reason_present,failure_reason_text,attempt_number,prior_failed_attempt_count,prior_temporary_failure_count,prior_payment_method_history,candidate_action,selected_action,action_executed,recovery_success,recovery_outcome,outcome_timestamp,dataset_version,schema_version
record_00000086,decision_000000000128,2025-01-06T07:42:56.658Z,txn_000000000128,attempt_000000000128,8470,INR,UPI,TEMPORARY_FAILURE,true,network instability,1,0,0,"[""UPI"",""UPI"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,1,SUCCESS,2025-01-06T11:09:23.211Z,v1,6.2.1
record_00000087,decision_000000000129,2025-01-06T09:08:33.970Z,txn_000000000129,attempt_000000000129,800,AED,UPI,PAYMENT_METHOD_FAILURE,true,upi app unavailable,1,0,0,"[""CARD"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-01-06T14:00:46.872Z,v1,6.2.1
record_00000088,decision_000000000130,2025-01-06T10:56:13.540Z,txn_000000000130,attempt_000000000130,1560,INR,UPI,UNKNOWN_FAILURE,true,unknown payment exception,1,0,0,"[""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-01-06T17:25:59.466Z,v1,6.2.1
record_00000089,decision_000000000131,2025-01-06T12:31:27.788Z,txn_000000000131,attempt_000000000131,26020,INR,CARD,UNKNOWN_FAILURE,true,unexpected gateway response,4,1,0,"[""NET_BANKING"",""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-01-06T14:18:06.031Z,v1,6.2.1
record_00000090,decision_000000000132,2025-01-06T14:04:22.751Z,txn_000000000132,attempt_000000000132,650,INR,NET_BANKING,TEMPORARY_FAILURE,true,gateway timeout,2,1,1,"[""CARD"",""UPI"",""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-01-06T17:17:25.942Z,v1,6.2.1
record_00000091,decision_000000000133,2025-01-06T15:35:54.608Z,txn_000000000133,attempt_000000000133,11010,INR,CARD,TEMPORARY_FAILURE,true,bank unavailable,4,3,0,"[""UPI"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-01-06T18:40:54.006Z,v1,6.2.1
record_00000092,decision_000000000134,2025-01-06T17:02:30.944Z,txn_000000000134,attempt_000000000134,2790,USD,UPI,UNKNOWN_FAILURE,true,unexpected gateway response,5,1,0,"[""NET_BANKING""]",ESCALATE,ESCALATE,true,0,FAILED,2025-01-06T20:54:09.142Z,v1,6.2.1
record_00000093,decision_000000000135,2025-01-06T18:13:17.572Z,txn_000000000135,attempt_000000000135,2010,INR,NET_BANKING,TEMPORARY_FAILURE,true,temporary connectivity issue,3,0,0,"[""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-01-06T19:21:43.809Z,v1,6.2.1
record_00000094,decision_000000000136,2025-01-06T19:54:42.200Z,txn_000000000136,attempt_000000000136,670,INR,NET_BANKING,PAYMENT_METHOD_FAILURE,true,card declined,5,2,2,"[""CARD"",""CARD"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-01-06T23:04:14.737Z,v1,6.2.1
record_00000095,decision_000000000137,2025-01-06T21:02:05.647Z,txn_000000000137,attempt_000000000137,830,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,1,0,0,"[""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-01-06T23:35:50.316Z,v1,6.2.1
record_00000096,decision_000000000138,2025-01-06T23:14:43.348Z,txn_000000000138,attempt_000000000138,760,INR,NET_BANKING,TEMPORARY_FAILURE,true,network instability,2,0,0,"[""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-01-07T00:19:08.287Z,v1,6.2.1
record_00000097,decision_000000000139,2025-01-07T00:31:21.714Z,txn_000000000139,attempt_000000000139,710,INR,NET_BANKING,TEMPORARY_FAILURE,true,temporary connectivity issue,2,1,1,"[""CARD"",""UPI"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-01-07T01:48:46.366Z,v1,6.2.1
record_00000098,decision_000000000140,2025-01-07T01:35:18.227Z,txn_000000000140,attempt_000000000140,6610,AED,UPI,PAYMENT_METHOD_FAILURE,true,bank rejected payment,4,0,0,"[""UPI"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-01-07T07:05:38.112Z,v1,6.2.1
record_00000099,decision_000000000141,2025-01-07T03:31:09.441Z,txn_000000000141,attempt_000000000141,10270,INR,CARD,PAYMENT_METHOD_FAILURE,true,payment method not supported,1,0,0,"[""CARD"",""NET_BANKING""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-01-07T04:34:21.294Z,v1,6.2.1
record_00000100,decision_000000000142,2025-01-07T04:30:08.361Z,txn_000000000142,attempt_000000000142,630,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,5,4,2,"[""UPI"",""UPI"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-01-07T10:22:54.672Z,v1,6.2.1
record_00000101,decision_000000000143,2025-01-07T06:15:44.169Z,txn_000000000143,attempt_000000000143,2330,INR,UPI,TEMPORARY_FAILURE,true,temporary connectivity issue,5,0,0,"[""UPI"",""CARD"",""NET_BANKING""]",ESCALATE,ESCALATE,true,0,FAILED,2025-01-07T08:33:41.226Z,v1,6.2.1
record_00000102,decision_000000000144,2025-01-07T07:34:17.402Z,txn_000000000144,attempt_000000000144,8260,INR,CARD,CUSTOMER_ACTION_REQUIRED,true,authentication challenge required,3,1,0,"[""CARD"",""CARD""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-01-07T13:05:16.585Z,v1,6.2.1
record_00000103,decision_000000000145,2025-01-07T09:20:26.392Z,txn_000000000145,attempt_000000000145,670,INR,UPI,TEMPORARY_FAILURE,true,network instability,1,0,0,"[""UPI"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-01-07T10:41:54.194Z,v1,6.2.1
record_00000104,decision_000000000146,2025-01-07T10:54:43.832Z,txn_000000000146,attempt_000000000146,1380,INR,NET_BANKING,CUSTOMER_ACTION_REQUIRED,true,customer consent pending,2,0,0,"[""UPI"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-01-07T17:20:13.726Z,v1,6.2.1
record_00000105,decision_000000000147,2025-01-07T12:02:31.084Z,txn_000000000147,attempt_000000000147,11180,AED,CARD,TEMPORARY_FAILURE,true,bank unavailable,5,4,1,"[""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-01-07T15:51:06.068Z,v1,6.2.1
record_00000106,decision_000000000148,2025-01-07T13:48:51.742Z,txn_000000000148,attempt_000000000148,860,INR,UPI,UNKNOWN_FAILURE,true,unknown payment exception,4,2,1,"[""CARD"",""CARD"",""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-01-07T14:28:20.495Z,v1,6.2.1
record_00000107,decision_000000000149,2025-01-07T15:01:28.743Z,txn_000000000149,attempt_000000000149,930,INR,NET_BANKING,CUSTOMER_ACTION_REQUIRED,true,customer consent pending,2,1,1,"[""UPI"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-01-07T16:41:17.684Z,v1,6.2.1
record_00000108,decision_000000000150,2025-01-07T16:37:07.748Z,txn_000000000150,attempt_000000000150,1090,INR,UPI,PAYMENT_METHOD_FAILURE,true,upi app unavailable,1,0,0,"[""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-01-07T18:08:52.162Z,v1,6.2.1
record_00000109,decision_000000000151,2025-01-07T18:02:05.766Z,txn_000000000151,attempt_000000000151,1080,INR,CARD,TEMPORARY_FAILURE,true,network instability,5,0,0,"[""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-01-07T21:02:37.716Z,v1,6.2.1
record_00000110,decision_000000000152,2025-01-07T20:11:44.152Z,txn_000000000152,attempt_000000000152,22580,INR,UPI,TEMPORARY_FAILURE,true,gateway timeout,4,3,2,"[""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-01-08T00:27:42.258Z,v1,6.2.1
record_00000111,decision_000000000153,2025-01-07T21:40:28.494Z,txn_000000000153,attempt_000000000153,2790,INR,NET_BANKING,PAYMENT_METHOD_FAILURE,true,bank rejected payment,2,1,0,"[""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-01-07T23:49:37.400Z,v1,6.2.1
record_00000112,decision_000000000154,2025-01-07T22:44:20.465Z,txn_000000000154,attempt_000000000154,19290,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,3,0,0,"[""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-01-08T03:44:10.533Z,v1,6.2.1
record_00000113,decision_000000000155,2025-01-08T00:20:39.731Z,txn_000000000155,attempt_000000000155,670,USD,CARD,PAYMENT_METHOD_FAILURE,true,bank rejected payment,5,3,2,"[""CARD"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-01-08T03:10:31.180Z,v1,6.2.1
record_00000114,decision_000000000156,2025-01-08T02:12:04.593Z,txn_000000000156,attempt_000000000156,610,INR,CARD,TEMPORARY_FAILURE,true,network instability,1,0,0,"[""CARD"",""CARD"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-01-08T08:39:33.299Z,v1,6.2.1
record_00000115,decision_000000000157,2025-01-08T03:11:15.502Z,txn_000000000157,attempt_000000000157,8500,INR,NET_BANKING,TEMPORARY_FAILURE,true,gateway timeout,2,1,1,"[""NET_BANKING"",""UPI"",""NET_BANKING""]",RETRY,RETRY,true,0,FAILED,2025-01-08T03:58:35.402Z,v1,6.2.1
record_00000116,decision_000000000158,2025-01-08T04:43:45.926Z,txn_000000000158,attempt_000000000158,730,INR,NET_BANKING,TEMPORARY_FAILURE,true,network instability,1,0,0,"[""CARD"",""CARD"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,1,SUCCESS,2025-01-08T08:30:38.339Z,v1,6.2.1
record_00000117,decision_000000000159,2025-01-08T06:14:15.653Z,txn_000000000159,attempt_000000000159,22030,INR,CARD,PAYMENT_METHOD_FAILURE,true,card declined,1,0,0,"[""CARD"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-01-08T07:47:30.157Z,v1,6.2.1
record_00000118,decision_000000000160,2025-01-08T07:38:46.825Z,txn_000000000160,attempt_000000000160,5580,USD,UPI,CUSTOMER_ACTION_REQUIRED,true,kyc verification required,5,4,4,"[""UPI"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-01-08T11:04:38.476Z,v1,6.2.1
record_00000119,decision_000000000161,2025-01-08T09:43:50.057Z,txn_000000000161,attempt_000000000161,610,INR,UPI,TEMPORARY_FAILURE,true,gateway timeout,1,0,0,"[""UPI"",""UPI"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-01-08T12:11:54.347Z,v1,6.2.1
record_00000120,decision_000000000162,2025-01-08T11:07:00.948Z,txn_000000000162,attempt_000000000162,1000,INR,CARD,UNKNOWN_FAILURE,true,unexpected gateway response,2,0,0,"[""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-01-08T12:59:40.096Z,v1,6.2.1
record_00000121,decision_000000000163,2025-01-08T12:08:11.593Z,txn_000000000163,attempt_000000000163,1030,INR,CARD,TEMPORARY_FAILURE,true,gateway timeout,2,1,0,"[""UPI"",""UPI"",""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-01-08T13:43:27.533Z,v1,6.2.1
record_00000122,decision_000000000164,2025-01-08T14:01:05.334Z,txn_000000000164,attempt_000000000164,830,INR,CARD,TEMPORARY_FAILURE,true,temporary connectivity issue,1,0,0,"[""UPI"",""UPI"",""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-01-08T20:26:25.937Z,v1,6.2.1
record_00000123,decision_000000000165,2025-01-08T15:37:39.613Z,txn_000000000165,attempt_000000000165,19370,AED,UPI,TEMPORARY_FAILURE,true,gateway timeout,4,1,0,"[""CARD"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-01-08T19:46:05.125Z,v1,6.2.1
record_00000124,decision_000000000166,2025-01-08T17:00:43.797Z,txn_000000000166,attempt_000000000166,690,INR,UPI,TEMPORARY_FAILURE,true,gateway timeout,3,1,0,"[""UPI""]",RETRY,RETRY,true,0,FAILED,2025-01-08T19:24:24.693Z,v1,6.2.1
record_00000125,decision_000000000167,2025-01-08T18:09:41.429Z,txn_000000000167,attempt_000000000167,590,INR,UPI,TEMPORARY_FAILURE,true,gateway timeout,5,4,2,"[""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-01-08T22:23:14.039Z,v1,6.2.1
record_00000126,decision_000000000168,2025-01-08T19:34:37.171Z,txn_000000000168,attempt_000000000168,1920,AED,CARD,TEMPORARY_FAILURE,true,gateway timeout,1,0,0,"[""NET_BANKING"",""NET_BANKING""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-01-08T23:23:51.549Z,v1,6.2.1
record_00000127,decision_000000000169,2025-01-08T21:24:48.151Z,txn_000000000169,attempt_000000000169,38090,INR,CARD,TEMPORARY_FAILURE,true,network instability,5,1,1,"[""UPI"",""CARD"",""CARD""]",ESCALATE,ESCALATE,true,0,FAILED,2025-01-08T23:49:16.479Z,v1,6.2.1
record_00000128,decision_000000000170,2025-01-08T22:47:19.006Z,txn_000000000170,attempt_000000000170,1740,INR,UPI,TEMPORARY_FAILURE,true,temporary connectivity issue,5,2,2,"[""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-01-09T00:39:25.434Z,v1,6.2.1
record_00000129,decision_000000000171,2025-01-09T00:23:42.014Z,txn_000000000171,attempt_000000000171,14350,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,2,0,0,"[""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-01-09T05:03:20.678Z,v1,6.2.1
record_00000130,decision_000000000172,2025-01-09T02:09:48.518Z,txn_000000000172,attempt_000000000172,2520,USD,UPI,TEMPORARY_FAILURE,true,bank unavailable,4,2,0,"[""CARD"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-01-09T08:14:46.653Z,v1,6.2.1
record_00000131,decision_000000000173,2025-01-09T03:34:25.435Z,txn_000000000173,attempt_000000000173,1360,INR,UPI,TEMPORARY_FAILURE,true,temporary connectivity issue,5,0,0,"[""NET_BANKING""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-01-09T04:54:34.124Z,v1,6.2.1
record_00000132,decision_000000000174,2025-01-09T05:09:47.071Z,txn_000000000174,attempt_000000000174,4970,AED,UPI,TEMPORARY_FAILURE,true,bank unavailable,1,0,0,"[""NET_BANKING"",""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-01-09T08:59:50.161Z,v1,6.2.1
record_00000133,decision_000000000175,2025-01-09T06:43:46.550Z,txn_000000000175,attempt_000000000175,7930,INR,CARD,TEMPORARY_FAILURE,true,bank unavailable,3,2,1,"[""UPI"",""UPI"",""CARD""]",RETRY,RETRY,true,0,FAILED,2025-01-09T12:16:50.517Z,v1,6.2.1
record_00000134,decision_000000000176,2025-01-09T07:38:37.353Z,txn_000000000176,attempt_000000000176,6090,INR,CARD,TEMPORARY_FAILURE,true,gateway timeout,3,0,0,"[""NET_BANKING"",""UPI"",""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-01-09T14:01:08.833Z,v1,6.2.1
record_00000135,decision_000000000177,2025-01-09T09:16:36.467Z,txn_000000000177,attempt_000000000177,4600,INR,UPI,PAYMENT_METHOD_FAILURE,true,card declined,1,0,0,"[""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-01-09T12:37:42.415Z,v1,6.2.1
record_00000136,decision_000000000178,2025-01-09T10:47:12.475Z,txn_000000000178,attempt_000000000178,3130,INR,UPI,TEMPORARY_FAILURE,true,gateway timeout,4,0,0,"[""NET_BANKING"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-01-09T16:30:04.709Z,v1,6.2.1
record_00000137,decision_000000000179,2025-01-09T12:02:39.848Z,txn_000000000179,attempt_000000000179,12280,USD,NET_BANKING,TEMPORARY_FAILURE,true,bank unavailable,3,0,0,"[""UPI"",""CARD"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-01-09T14:12:43.100Z,v1,6.2.1
record_00000138,decision_000000000180,2025-01-09T13:37:52.440Z,txn_000000000180,attempt_000000000180,710,INR,NET_BANKING,PAYMENT_METHOD_FAILURE,true,upi app unavailable,4,3,2,"[""UPI"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,1,SUCCESS,2025-01-09T19:01:46.836Z,v1,6.2.1
record_00000139,decision_000000000181,2025-01-09T15:20:25.180Z,txn_000000000181,attempt_000000000181,1980,INR,UPI,TEMPORARY_FAILURE,true,temporary connectivity issue,1,0,0,"[""UPI"",""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-01-09T20:20:01.159Z,v1,6.2.1
record_00000140,decision_000000000182,2025-01-09T17:00:47.804Z,txn_000000000182,attempt_000000000182,3240,INR,UPI,CUSTOMER_ACTION_REQUIRED,true,authentication challenge required,4,2,2,"[""UPI"",""CARD"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-01-09T17:33:17.142Z,v1,6.2.1
record_00000141,decision_000000000183,2025-01-09T18:03:10.063Z,txn_000000000183,attempt_000000000183,11590,USD,UPI,TEMPORARY_FAILURE,true,gateway timeout,5,3,3,"[""CARD""]",ESCALATE,ESCALATE,true,0,FAILED,2025-01-09T21:30:04.121Z,v1,6.2.1
record_00000142,decision_000000000184,2025-01-09T20:01:08.245Z,txn_000000000184,attempt_000000000184,6220,INR,UPI,TEMPORARY_FAILURE,true,gateway timeout,5,4,3,"[""UPI"",""UPI"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-01-10T00:30:57.094Z,v1,6.2.1
record_00000143,decision_000000000185,2025-01-09T21:14:03.587Z,txn_000000000185,attempt_000000000185,23910,INR,CARD,PAYMENT_METHOD_FAILURE,true,card declined,1,0,0,"[""UPI"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-01-09T22:24:41.042Z,v1,6.2.1
record_00000144,decision_000000000186,2025-01-09T22:35:44.179Z,txn_000000000186,attempt_000000000186,660,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,5,4,3,"[""UPI"",""UPI"",""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-01-10T02:26:52.099Z,v1,6.2.1
record_00000145,decision_000000000187,2025-01-10T00:36:06.024Z,txn_000000000187,attempt_000000000187,1090,INR,CARD,TEMPORARY_FAILURE,true,bank unavailable,3,1,0,"[""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-01-10T05:29:09.953Z,v1,6.2.1
record_00000146,decision_000000000188,2025-01-10T01:45:38.344Z,txn_000000000188,attempt_000000000188,620,USD,UPI,PAYMENT_METHOD_FAILURE,true,bank rejected payment,5,2,0,"[""CARD"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-01-10T02:46:34.812Z,v1,6.2.1
record_00000147,decision_000000000189,2025-01-10T03:33:35.627Z,txn_000000000189,attempt_000000000189,7390,USD,NET_BANKING,PAYMENT_METHOD_FAILURE,true,bank rejected payment,1,0,0,"[""CARD"",""UPI""]",RETRY,RETRY,true,0,FAILED,2025-01-10T07:37:51.752Z,v1,6.2.1
record_00000148,decision_000000000190,2025-01-10T04:34:11.075Z,txn_000000000190,attempt_000000000190,610,INR,CARD,UNKNOWN_FAILURE,true,provider return code unrecognized,5,3,3,"[""UPI"",""NET_BANKING""]",ESCALATE,ESCALATE,true,0,FAILED,2025-01-10T05:14:43.259Z,v1,6.2.1
record_00000149,decision_000000000191,2025-01-10T06:05:28.044Z,txn_000000000191,attempt_000000000191,2350,INR,CARD,TEMPORARY_FAILURE,true,network instability,5,2,2,"[""CARD"",""UPI"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-01-10T09:00:09.993Z,v1,6.2.1
record_00000150,decision_000000000192,2025-01-10T07:37:47.207Z,txn_000000000192,attempt_000000000192,2960,INR,CARD,UNKNOWN_FAILURE,true,unexpected gateway response,1,0,0,"[""UPI"",""UPI"",""NET_BANKING""]",RETRY,RETRY,true,0,FAILED,2025-01-10T11:01:26.144Z,v1,6.2.1
record_00000151,decision_000000000193,2025-01-10T09:19:12.234Z,txn_000000000193,attempt_000000000193,750,INR,CARD,TEMPORARY_FAILURE,true,network instability,5,3,1,"[""UPI"",""UPI""]",RETRY,RETRY,true,0,FAILED,2025-01-10T11:37:53.385Z,v1,6.2.1
record_00000152,decision_000000000194,2025-01-10T10:42:52.778Z,txn_000000000194,attempt_000000000194,13710,INR,UPI,TEMPORARY_FAILURE,true,temporary connectivity issue,4,0,0,"[""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-01-10T13:02:57.389Z,v1,6.2.1
record_00000153,decision_000000000195,2025-01-10T12:02:44.499Z,txn_000000000195,attempt_000000000195,7460,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,5,2,2,"[""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-01-10T13:58:30.208Z,v1,6.2.1
record_00000154,decision_000000000196,2025-01-10T13:32:50.668Z,txn_000000000196,attempt_000000000196,810,INR,NET_BANKING,CUSTOMER_ACTION_REQUIRED,true,authentication challenge required,1,0,0,"[""NET_BANKING"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-01-10T15:54:29.544Z,v1,6.2.1
record_00000155,decision_000000000197,2025-01-10T15:02:10.125Z,txn_000000000197,attempt_000000000197,3900,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,4,3,0,"[""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-01-10T19:58:02.118Z,v1,6.2.1
record_00000156,decision_000000000198,2025-01-10T16:32:21.507Z,txn_000000000198,attempt_000000000198,610,INR,CARD,PAYMENT_METHOD_FAILURE,true,bank rejected payment,2,0,0,"[""UPI"",""CARD"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-01-10T21:20:47.869Z,v1,6.2.1
record_00000157,decision_000000000199,2025-01-10T18:19:35.555Z,txn_000000000199,attempt_000000000199,5030,INR,UPI,UNKNOWN_FAILURE,true,unexpected gateway response,1,0,0,"[""NET_BANKING""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-01-10T23:43:22.716Z,v1,6.2.1
record_00000158,decision_000000000200,2025-01-10T19:32:54.681Z,txn_000000000200,attempt_000000000200,1820,INR,CARD,TEMPORARY_FAILURE,true,gateway timeout,1,0,0,"[""UPI"",""CARD""]",ESCALATE,ESCALATE,true,0,FAILED,2025-01-11T00:03:46.198Z,v1,6.2.1
record_00000159,decision_000000000201,2025-01-10T21:23:23.003Z,txn_000000000201,attempt_000000000201,14690,USD,CARD,UNKNOWN_FAILURE,true,unexpected gateway response,1,0,0,"[""NET_BANKING"",""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-01-10T22:59:59.777Z,v1,6.2.1
record_00000160,decision_000000000202,2025-01-10T22:58:25.993Z,txn_000000000202,attempt_000000000202,1020,INR,CARD,TEMPORARY_FAILURE,true,temporary connectivity issue,2,0,0,"[""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-01-11T00:29:11.311Z,v1,6.2.1
record_00000161,decision_000000000203,2025-01-11T00:17:30.290Z,txn_000000000203,attempt_000000000203,1310,INR,NET_BANKING,TEMPORARY_FAILURE,true,bank unavailable,1,0,0,"[""UPI"",""CARD"",""NET_BANKING""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-01-11T01:15:37.642Z,v1,6.2.1
record_00000162,decision_000000000204,2025-01-11T01:41:03.187Z,txn_000000000204,attempt_000000000204,1270,INR,CARD,CUSTOMER_ACTION_REQUIRED,true,authentication challenge required,5,4,3,"[""NET_BANKING""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-01-11T03:34:47.204Z,v1,6.2.1
record_00000163,decision_000000000205,2025-01-11T03:14:04.916Z,txn_000000000205,attempt_000000000205,6000,INR,UPI,TEMPORARY_FAILURE,true,bank unavailable,2,1,1,"[""UPI"",""CARD"",""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-01-11T07:32:46.865Z,v1,6.2.1
record_00000164,decision_000000000206,2025-01-11T04:45:46.474Z,txn_000000000206,attempt_000000000206,2240,USD,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,1,0,0,"[""UPI"",""UPI"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-01-11T08:44:02.789Z,v1,6.2.1
record_00000165,decision_000000000207,2025-01-11T06:30:38.525Z,txn_000000000207,attempt_000000000207,36170,INR,UPI,TEMPORARY_FAILURE,true,gateway timeout,3,2,0,"[""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-01-11T11:49:53.017Z,v1,6.2.1
record_00000166,decision_000000000208,2025-01-11T07:32:45.011Z,txn_000000000208,attempt_000000000208,19150,INR,UPI,PAYMENT_METHOD_FAILURE,true,bank rejected payment,5,2,2,"[""UPI"",""UPI"",""CARD""]",ESCALATE,ESCALATE,true,0,FAILED,2025-01-11T08:39:13.298Z,v1,6.2.1
record_00000167,decision_000000000209,2025-01-11T09:01:46.085Z,txn_000000000209,attempt_000000000209,13200,INR,UPI,TEMPORARY_FAILURE,true,bank unavailable,3,1,1,"[""CARD"",""UPI"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,1,SUCCESS,2025-01-11T10:41:36.009Z,v1,6.2.1
record_00000168,decision_000000000210,2025-01-11T10:48:59.871Z,txn_000000000210,attempt_000000000210,5670,USD,CARD,UNKNOWN_FAILURE,true,unknown payment exception,2,1,0,"[""NET_BANKING""]",RETRY,RETRY,true,1,SUCCESS,2025-01-11T11:50:37.473Z,v1,6.2.1
record_00000169,decision_000000000211,2025-01-11T12:36:15.941Z,txn_000000000211,attempt_000000000211,1110,INR,UPI,UNKNOWN_FAILURE,true,unexpected gateway response,3,0,0,"[""CARD"",""UPI"",""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-01-11T13:56:50.722Z,v1,6.2.1
record_00000170,decision_000000000212,2025-01-11T13:40:27.140Z,txn_000000000212,attempt_000000000212,610,INR,NET_BANKING,UNKNOWN_FAILURE,true,unexpected gateway response,2,1,1,"[""NET_BANKING""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-01-11T15:56:13.375Z,v1,6.2.1
