transaction_amount,attempt_number,prior_failed_attempt_count,prior_temporary_failure_count,has_failure_reason,currency__INR,currency__USD,currency__AED,payment_method_attempted__UPI,payment_method_attempted__CARD,payment_method_attempted__NET_BANKING,failure_category__TEMPORARY_FAILURE,failure_category__PAYMENT_METHOD_FAILURE,failure_category__CUSTOMER_ACTION_REQUIRED,failure_category__UNKNOWN_FAILURE,candidate_action_type__RETRY,candidate_action_type__ALTERNATE_METHOD,candidate_action_type__CUSTOMER_ACTION,candidate_action_type__ESCALATE
2610,5,4,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
3170,3,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
3570,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
30280,5,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1180,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
3150,3,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
610,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1970,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
4190,4,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
20000,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
29510,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
12310,5,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4850,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1060,4,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
860,5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
25490,4,3,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
800,4,3,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
25490,4,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1420,4,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
620,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1070,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1230,5,2,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
18420,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
630,3,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
12920,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1410,5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1650,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1980,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1110,5,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2770,2,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
9210,4,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
690,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
16360,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
24000,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
840,2,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
7550,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
11190,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1560,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
13520,4,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
590,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
39160,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2080,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1250,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1690,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
930,4,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
590,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
18150,2,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
6840,5,2,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
22390,2,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
750,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
600,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1070,2,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
4550,3,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2480,3,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
730,5,4,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
24550,5,3,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1890,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2580,4,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
13010,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
7460,3,2,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
590,5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1350,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3730,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
16620,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1130,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
34660,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
770,3,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
10550,4,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
3400,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
720,4,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0
590,5,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5430,2,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
10500,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
9660,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
10570,3,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1360,4,3,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1560,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
740,3,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
7590,5,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1240,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
600,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
34790,5,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
3710,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
5850,5,3,3,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
4340,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1570,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4700,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
800,5,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
720,5,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
590,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
28750,5,4,3,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
19870,4,2,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
29360,5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4080,5,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
4680,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
990,3,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
5360,4,2,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
820,5,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1080,2,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
640,3,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
9300,4,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1580,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
5660,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
20120,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
650,3,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
4040,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1450,5,3,3,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1910,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
730,3,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
710,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
870,5,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
22300,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
970,3,2,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
14690,5,3,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
6670,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2060,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
810,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
16970,5,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
640,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3040,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
580,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
810,2,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1140,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1860,4,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5320,3,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
13110,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
590,2,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1560,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
780,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
9760,4,3,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
4620,3,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
820,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
3300,4,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
720,2,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
630,5,3,2,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
3180,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2250,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5510,4,3,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8850,3,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
700,3,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1640,5,4,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
5810,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
860,4,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
21020,5,3,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
800,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1060,3,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1270,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
850,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1830,5,4,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
6090,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
590,4,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
6840,5,4,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
970,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
590,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
850,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1170,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2920,3,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1100,5,2,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
610,5,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
5260,5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
790,4,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
29110,3,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1830,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2140,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
34590,2,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
5540,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2290,4,3,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
31000,3,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2800,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
610,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
15820,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1250,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1760,4,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
870,5,4,3,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
620,3,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1890,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1600,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
650,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
830,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
670,5,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
11040,5,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
740,4,3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
880,2,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
13940,4,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
27120,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
7650,3,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
26920,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
16960,5,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
960,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2260,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
14280,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1020,5,4,2,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
2870,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1030,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
600,2,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1460,4,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1210,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1980,4,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
9050,5,2,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5020,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2020,4,3,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
6470,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
880,4,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1250,3,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5850,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4010,2,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
3470,3,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1380,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4510,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
620,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2070,4,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
640,4,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
690,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1170,5,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
23870,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
12610,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4020,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
15120,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1590,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2740,5,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
29210,3,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
9530,3,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
38100,2,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
5920,2,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
11710,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2990,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1380,4,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1190,5,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1010,4,3,3,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1590,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
700,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
5660,3,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0
30770,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2250,3,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
850,5,4,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
2680,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
670,3,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3080,4,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
21400,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
38110,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
12030,4,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1310,3,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
39220,5,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
700,4,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
9970,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
720,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1180,3,2,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
17740,3,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
580,5,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
21460,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1180,5,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2450,4,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
8580,2,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
15100,3,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
15410,5,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
720,4,3,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
8090,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
7850,5,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
5690,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
9910,4,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1170,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2750,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
30110,4,2,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1340,5,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
650,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1800,5,3,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
24640,5,3,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1510,3,2,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1220,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
770,2,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
610,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
700,4,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
7590,4,3,3,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
850,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
5690,5,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1100,5,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
30210,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1620,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1700,4,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
3310,5,3,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
3990,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1480,4,2,2,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
700,5,2,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
27930,5,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
720,4,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
800,3,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
14050,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1510,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
14610,5,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
15410,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1960,5,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
720,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1460,3,2,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
28660,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
690,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
860,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1810,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1400,4,3,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2330,5,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0
850,4,2,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
770,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2110,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
660,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
3820,2,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
38780,3,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
7240,5,3,3,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
36180,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
3420,5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
760,4,2,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
710,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
970,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7310,5,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
17340,3,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
10440,2,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
19410,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
26920,5,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
10910,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
8470,3,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
610,3,2,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1650,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
10660,4,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
20690,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1050,2,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
2460,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
610,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
11930,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
22970,3,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
810,5,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1470,5,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
8090,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
40000,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
620,3,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1270,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1320,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
27370,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
800,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
27700,4,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
630,2,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
33270,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2290,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
14580,4,2,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1070,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
640,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
620,5,3,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2810,5,2,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
28620,3,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
12650,4,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2290,4,2,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1680,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2990,4,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
650,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1520,4,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
8300,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
700,5,2,2,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
